Gambar Produk,Link Produk,Nama Produk,Nama Toko,Harga,Omset Total,Penjualan Total,Omset 30 Hari,Penjualan 30 Hari,Rating
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-82251-mgj7puvk3gugd7_tn.webp,https://shopee.co.id/sepeda-lipat-odessy-ritz-7-speed-discbrake-i.168300440.22468042562,Sepeda Lipat Odessy Ritz 7 Speed Discbrake,originalbike,Rp 1.150.000,Rp 441.600.000,384.0,Rp 50.600.000,44,4.61
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r990-lx111os5zcrf2d_tn.webp,https://shopee.co.id/sepeda-lipat-maximo-piegare-cyclo-tx7-bx8-ex9-oix10-20-inch-i.955646558.19487052682,SEPEDA LIPAT MAXIMO PIEGARE CYCLO TX7 BX8 EX9 OIX10 20 inch,GS SEPEDA,Rp 1.200.000,Rp 445.200.000,371.0,Rp 3.600.000,3,4.72
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rasf-m0lhwy2ipobab5_tn.webp,https://shopee.co.id/sepeda-lipat-folding-bike-alton-kronos-10-20inch-7-speed-i.26865232.27212353799,Sepeda Lipat / Folding Bike Alton Kronos 1.0 20Inch 7 Speed,Element Bike Indonesia,Rp 1.737.000,Rp 260.550.000,150.0,Rp 6.948.000,4,4.88
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-82251-mhjvgeib6m0wc0_tn.webp,https://shopee.co.id/anchi-5-year-warranty-2025-folding-bike-20-i.1440287841.28930224800,""Anchi 5-Year Warranty 2025 Folding Bike 20"""""",ANCHI Official Store,Rp 815.000,Rp 422.170.000,518.0,Rp 54.605.000,67,4.54"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98s-lrmjfiemaa7o1c_tn.webp,https://shopee.co.id/wimcycle-sepeda-perkotaan-canary-16-sepeda-city-bike-ctb-i.625118390.25013210904,Wimcycle Sepeda Perkotaan Canary 16 | Sepeda City Bike CTB,Wimcycle Official Shop,Rp 2.055.000,Rp 184.950.000,90.0,Rp 24.660.000,12,4.8
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98z-lphzkdcpxewlb0_tn.webp,https://shopee.co.id/sepeda-lipat-ukuran-20-inch-repaint-pacific-mulus-i.65251015.19193613190,Sepeda Lipat Ukuran 20 Inch Repaint Pacific Mulus,Jastro sport,Rp 730.000,Rp 189.800.000,260.0,Rp 5.840.000,8,4.5
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0h-mbs79i3ad9xs83_tn.webp,https://shopee.co.id/genio-vesta-f371-lipat-20-discbrake-8-speed-i.105979235.22550749830,""Genio Vesta F371 Lipat 20"""" Discbrake 8 Speed"",Lautan Jaya Bike,Rp 1.198.000,Rp 935.638.000,781.0,Rp 37.138.000,31,4.75"
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztc-mf1381lk2pzj38_tn.webp,https://shopee.co.id/sepeda-lipat-odessy-phyton-bahasi-ukuran-16-dan-20-36-frame-steel-7-speed-garansi-original-i.34416008.25260364089,""Sepeda Lipat Odessy Phyton Bahasi Ukuran 16"""" dan 20"""" 36 Frame Steel - 7 Speed Garansi Original"",Odessy Official Shop,Rp 1.250.000,Rp 146.250.000,117.0,Rp 7.500.000,6,4.71"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0l-md87hnf8c79429_tn.webp,https://shopee.co.id/sepeda-lipat-16-20-inch-element-police-milan-pastel-8-speed-kronos-10-i.101726601.22289362280,SEPEDA LIPAT 16 20 INCH ELEMENT POLICE MILAN PASTEL 8 SPEED / KRONOS 1.0,SENTRA BIKE,Rp 1.569.000,Rp 928.848.000,592.0,Rp 40.794.000,26,4.86
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztg-mez37okcyayvf4_tn.webp,https://shopee.co.id/sepeda-lipat-odessy-ritz-ukuran-16-dan-20-tidak-bahasi-speed-7-garansi-original-murah-polos-i.34416008.15701416637,""Sepeda Lipat Odessy Ritz Ukuran 16"""" dan 20"""" Tidak Bahasi Speed 7 Garansi Original Murah Polos"",Odessy Official Shop,Rp 1.275.000,Rp 77.775.000,61.0,Rp 5.100.000,4,4.68"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98u-m09wknrd8kljb8_tn.webp,https://shopee.co.id/sepeda-lipat-remaja-dewasa-16-inch-evergreen-single-speed-evergreen-7speed-i.51418619.21284005749,SEPEDA LIPAT REMAJA DEWASA 16 INCH EVERGREEN SINGLE SPEED / EVERGREEN 7SPEED,JAYA ABADI BIKE,Rp 1.099.000,Rp 196.721.000,179.0,Rp 12.089.000,11,4.74
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zto-me54rguelfk102_tn.webp,https://shopee.co.id/odessy-ritz-20-inch-folding-bike-disc-brake-i.101726601.18664730274,Odessy Ritz 20 Inch Folding Bike Disc Brake,SENTRA BIKE,Rp 1.149.000,Rp 320.571.000,279.0,Rp 3.447.000,3,4.81
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztl-mfg9f4nvgj6034_tn.webp,https://shopee.co.id/sepeda-lipat-16-evergreen-1speed-terbaru-i.19737296.11834823419,Sepeda Lipat 16 Evergreen 1Speed Terbaru,TWINSBIKECIBINONG,Rp 700.000,Rp 356.300.000,509.0,Rp 7.000.000,10,4.79
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/d5b09d124d1b356d730b3eeb10e5b526_tn.webp,https://shopee.co.id/genio-vesta-10-20-folding-bike-gratis-tas-i.39600139.20332377244,""Genio Vesta 1.0 20"""" Folding Bike Gratis Tas"",Aping Bike,Rp 2.050.000,Rp 305.450.000,149.0,Rp 2.050.000,1,4.92"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/sg-11134201-7ra28-m4kmesv0qlis3d_tn.webp,https://shopee.co.id/azko-fingard-sepeda-lipat-trent-7sp-foldable-folding-bike-perlengkapan-olahraga-sepeda-compact-i.229515338.28168609036,AZKO Fingard Sepeda Lipat Trent 7Sp Foldable Folding Bike Perlengkapan Olahraga Sepeda Compact,AZKO Indonesia,Rp 2.553.900,Rp 30.646.800,12.0,Rp 2.553.900,1,4.5
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98o-lkrzog32azuca3_tn.webp,https://shopee.co.id/sepeda-lipat-odessy-55-20-hellio-frame-alloy-8-9-16-dan-18-speed-garansi-original-i.34416008.13052355519,""Sepeda Lipat Odessy 55 20 Hellio Frame Alloy - 8, 9, 16, dan 18 Speed - Garansi Original"",Odessy Official Shop,Rp 2.085.000,Rp 14.595.000,7.0,Rp 2.085.000,1,5.0"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0u-md2la3rskahk73_tn.webp,https://shopee.co.id/sepeda-lipat-20-phoenix-star-7-speed-rem-cakram-i.143692325.28157085492,SEPEDA LIPAT 20 PHOENIX STAR 7 SPEED REM CAKRAM,SEPEDA REJEKI,Rp 998.999,Rp 734.264.265,735.0,Rp 26.972.973,27,4.79
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98s-lzkaot8j76xnb6_tn.webp,https://shopee.co.id/sepeda-lipat-20-inch-evergreen-8-9-speed-cakram-i.31188778.26355067936,Sepeda Lipat 20 Inch Evergreen 8 9 Speed Cakram,Cung Bikes,Rp 2.200.000,Rp 154.000.000,70.0,Rp 2.200.000,1,4.62
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rasc-m3bmu4kaqweo51_tn.webp,https://shopee.co.id/rion-maximo-piegare-16-inch-folding-bike-789-speed-i.900827346.22122422979,Rion Maximo Piegare 16 Inch Folding Bike 7/8/9 Speed,MJ.BIKE Store,Rp 1.300.000,Rp 553.800.000,426.0,Rp 16.900.000,13,4.91
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/sg-11134201-7rbmc-ln2jeynrufjp21_tn.webp,https://shopee.co.id/odessy-ritz-2052-7-speed-disc-brake-folding-bike-i.84199141.20285443693,Odessy Ritz 2052 7 Speed Disc Brake Folding Bike,CUNG BIKES GS,Rp 700.000,Rp 44.100.000,63.0,Rp 9.100.000,13,4.71
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk1-m9mlnh8k7pg246_tn.webp,https://shopee.co.id/promo-sepeda-lipat-20-maximus-70-7-speed-i.315270698.40950491660,""PROMO Sepeda Lipat 20"""" Maximus 7.0 7 Speed"",Travelholic,Rp 2.350.000,Rp 472.350.000,201.0,Rp 16.450.000,7,4.88"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zto-mdzwhwl9hslf77_tn.webp,https://shopee.co.id/pacific-bike-sepeda-gunung-remaja-dan-dewasa-mtb-fastron-f-260-dx-ukuran-ban-24-dan-26-i.349407809.28483361529,Pacific Bike Sepeda Gunung Remaja dan Dewasa MTB Fastron F-260 DX Ukuran Ban 24 dan 26,PacificBike Official Shop,Rp 1.170.000,Rp 864.630.000,739.0,Rp 26.910.000,23,4.83
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/ddff89cfd6c7cd372f9a711914e0e70e_tn.webp,https://shopee.co.id/sepeda-lipat-20-inch-evergreen-7-speed-axxil-clasicc-morison-lipat-i.31188778.1452644931,SEPEDA LIPAT 20 Inch EVERGREEN 7 SPEED AXXIL CLASICC MORISON LIPAT,Cung Bikes,Rp 725.000,Rp 709.775.000,979.0,Rp 19.575.000,27,4.73
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98o-lz4q6ovphgh96d_tn.webp,https://shopee.co.id/sepeda-lipat-murah-pacific-2980-rx-50-20-inch-7-speed-i.315270698.24734929019,""Sepeda Lipat Murah Pacific 2980 RX 5.0 20 Inch, 7 speed"",Travelholic,Rp 2.350.000,Rp 603.950.000,257.0,Rp 2.350.000,1,4.91"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98o-lkutlbvrjzjf9a_tn.webp,https://shopee.co.id/sepeda-lipat-folding-bike-20-inch-exotic-explore-30-aloy-i.69976481.12206460233,Sepeda Lipat Folding Bike 20 Inch Exotic Explore 3.0 Aloy,kristina_blossom,Rp 1.974.000,Rp 183.582.000,93.0,Rp 1.974.000,1,4.86
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztk-mez37okd143r1b_tn.webp,https://shopee.co.id/sepeda-lipat-odessy-phyton-tidak-bahasi-ukuran-16-dan-20-36-frame-steel-7-speed-garansi-original-i.34416008.14301939589,""Sepeda Lipat Odessy Phyton Tidak Bahasi Ukuran 16"""" dan 20"""" 36 Frame Steel - 7 Speed Garansi Original"",Odessy Official Shop,Rp 1.200.000,Rp 42.000.000,35.0,Rp 7.200.000,6,4.56"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r992-lz4fbuqzknr955_tn.webp,https://shopee.co.id/sepeda-lipat-evergreen-16-inch-single-speed-i.293949635.7654012166,Sepeda Lipat Evergreen 16 Inch Single Speed,Cyclus_Indonesia,Rp 1.017.000,Rp 297.981.000,293.0,Rp 9.153.000,9,4.85
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81ztf-mfi6ooiqrk0833_tn.webp,https://shopee.co.id/sepeda-lipat-16-20-genio-f371-vesta-by-united-rem-discbrake-terbaru-i.105979235.4119357074,Sepeda Lipat 16 20 Genio F371 Vesta By United Rem Discbrake Terbaru,Lautan Jaya Bike,Rp 1.249.000,Rp 934.252.000,748.0,Rp 1.249.000,1,4.73
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-82251-miipcqy8ga9w1a_tn.webp,https://shopee.co.id/sepeda-16-20-lipat-odessy-phyton-rem-discbrake-7speed-i.105979235.15371031344,Sepeda 16 20 Lipat Odessy Phyton Rem Discbrake 7speed,Lautan Jaya Bike,Rp 1.150.000,Rp 129.950.000,113.0,Rp 5.750.000,5,4.4
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98v-lvsmbkitcz2c74_tn.webp,https://shopee.co.id/evergreen-maximus-9-speed-chromoly-folding-bike-i.84199141.4948069817,Evergreen Maximus 9 Speed Chromoly Folding Bike,CUNG BIKES GS,Rp 1.950.000,Rp 120.900.000,62.0,Rp 7.800.000,4,4.79
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224z-mkmaa7umnw1vfb_tn.webp,https://shopee.co.id/sepeda-lipat-16-20-inch-odessy-ritz-7-speed-shimano-folding-bike-i.1432007272.24940597404,Sepeda Lipat 16 20 Inch Odessy RITZ 7 Speed Shimano Folding Bike,Pedal Pelangi,Rp 700.000,Rp 100.800.000,144.0,Rp 19.600.000,28,4.56
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98z-lxnuxb28gioa01_tn.webp,https://shopee.co.id/evergreen-maximus-16-inch-hydraulic-9-speed-i.31188778.27355251985,Evergreen Maximus 16 Inch Hydraulic 9 Speed,Cung Bikes,Rp 1.950.000,Rp 91.650.000,47.0,Rp 5.850.000,3,4.88
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7qukz-ljzh6ega1jca4e_tn.webp,https://shopee.co.id/sepeda-lipat-united-black-horse-x-16-inch-10-speed-i.340563993.8839963886,Sepeda Lipat UNITED BLACK HORSE X 16 Inch 10 Speed,Toko Sepeda Modern.,Rp 1.512.500,Rp 127.050.000,84.0,Rp 6.050.000,4,4.69
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224o-mhlnqyegk6ww91_tn.webp,https://shopee.co.id/sepeda-lipat-20-inch-united-phantom-30-alloy-disc-brake-i.51418619.43325258394,Sepeda Lipat 20 Inch United Phantom 3.0 Alloy Disc Brake,JAYA ABADI BIKE,Rp 1.567.020,Rp 131.629.680,84.0,Rp 18.804.240,12,4.72
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224t-mgt4wsnkz2mk2e_tn.webp,https://shopee.co.id/element-sepeda-lipat-16-20-7-speed-disc-brake-i.1187880260.40452969401,""Element Sepeda Lipat 16"""" 20"""" 7 Speed Disc Brake"",Toko Sepeda Kota Indah,Rp 773.832,Rp 65.001.888,84.0,Rp 773.832,1,4.74"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7qul1-ljt97flme3ibf7_tn.webp,https://shopee.co.id/sepeda-lipat-mini-8-inch-i.111326364.20191338203,Sepeda lipat mini 8 inch,Toko Adelino Aisya,Rp 2.250.000,Rp 47.250.000,21.0,Rp 2.250.000,1,4.92
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224o-mjnml9mtp2x1eb_tn.webp,https://shopee.co.id/foldx-x2-spiderman-edition-i.26865232.10275362660,FoldX X2 Spiderman Edition,Element Bike Indonesia,Rp 1.478.000,Rp 93.114.000,63.0,Rp 10.346.000,7,4.87
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98w-lrsi0zcvsz781d_tn.webp,https://shopee.co.id/polygon-metro-2-sepeda-lipat-7-speed-16-inch-folding-bike-i.135647203.25912336699,Polygon Metro 2 Sepeda Lipat 7 Speed [16 Inch] Folding Bike,adimitra.online,Rp 3.399.000,Rp 472.461.000,139.0,Rp 16.995.000,5,4.98
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224p-mhsgeeehfegyfa_tn.webp,https://shopee.co.id/anchi-20-inci-sepeda-lipat-7-kecepatan-portable-i.1485605484.56752483631,Anchi 20 Inci Sepeda Lipat 7 Kecepatan Portable,Bike Ranger,Rp 791.010,Rp 31.640.400,40.0,Rp 13.447.170,17,4.79
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7r98v-lqd7xry1uf3s62_tn.webp,https://shopee.co.id/element-folding-bike-troy-gradient-10sp-16inch-i.26865232.24957871922,Element Folding Bike Troy Gradient 10sp 16Inch,Element Bike Indonesia,Rp 2.945.000,Rp 232.655.000,79.0,Rp 5.890.000,2,4.88
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224y-mjgsziu7rfuuef_tn.webp,https://shopee.co.id/sepeda-gunung-mtb-tank-odessy-frame-steel-ukuran-26-21-speed-i.34416008.15501331671,Sepeda Gunung MTB Tank Odessy Frame Steel Ukuran 26 - 21 Speed,Odessy Official Shop,Rp 1.350.000,Rp 702.000.000,520.0,Rp 13.500.000,10,4.75
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7rbk9-m66kbyawhpg608_tn.webp,https://shopee.co.id/sepeda-lipat-london-taxi-folding-bike-206s-jade-i.32338806.446650832,Sepeda Lipat London Taxi Folding Bike 206S - Jade,Londontaxi Indonesia Official,Rp 4.222.000,Rp 2.423.428.000,574.0,Rp 88.662.000,21,4.95
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224p-mgsuy8n93pcfac_tn.webp,https://shopee.co.id/element-troy-10-speed-lipat-16-inch-chromoly-i.340563993.25908356134,Element Troy 10 Speed Lipat 16 Inch Chromoly,Toko Sepeda Modern.,Rp 2.800.925,Rp 98.032.375,35.0,Rp 2.800.925,1,4.71
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224v-mkm3euay9lol0a_tn.webp,https://shopee.co.id/anchi-mtb-2752624-inch-21-speed-alloy-frame-i.1485605484.26781450140,Anchi MTB 27.5/26/24 Inch 21 Speed Alloy Frame,Bike Ranger,Rp 1.038.510,Rp 278.320.680,268.0,Rp 20.770.200,20,4.66
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224o-mjnml9mtp2x1eb_tn.webp,https://shopee.co.id/sepeda-lipat-folding-foldx-x2-spiderman-edition-i.1173215127.22164437148,SEPEDA LIPAT / Folding FoldX X2 Spiderman Edition,Element Store Jawa Tengah,Rp 1.478.000,Rp 31.038.000,21.0,Rp 2.956.000,2,5.0
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-81zto-mfgmi97iqvihb0_tn.webp,https://shopee.co.id/anchi-sepeda-gunung-20-7-speed-unisex-mtb-i.1440287841.44372932928,""Anchi Sepeda Gunung 20"""" 7-Speed Unisex MTB"",ANCHI Official Store,Rp 832.352,Rp 86.564.608,104.0,Rp 19.144.096,23,4.26"
"https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224t-mgstyzixb9xqcc_tn.webp,https://shopee.co.id/anchi-sepeda-gunung-20-7-speed-rem-cakram-i.1459546047.48251024859,""Anchi Sepeda Gunung 20"""" 7-Speed Rem Cakram"",Biking King,Rp 818.888,Rp 30.298.856,37.0,Rp 4.913.328,6,4.93"
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-7ra0h-mdof7b5cp2r3ba_tn.webp,https://shopee.co.id/anchi-2026-new-sepeda-gunung-mtb-2426inci-21speed-sepeda-dewasa-155-180cm-i.1485605484.27179400969,Anchi 2026 New Sepeda Gunung MTB 24/26inci 21Speed - Sepeda Dewasa (155-180cm),Bike Ranger,Rp 1.038.510,Rp 63.349.110,61.0,Rp 13.500.630,13,4.81
https://down-id.img.susercontent.com/file/https://cf.shopee.co.id/file/id-11134207-8224v-mkorzr7n9af7c9_tn.webp,https://shopee.co.id/odessy-ritz-7-speed-folding-bike-double-disc-i.84199141.14361922252,Odessy Ritz 7 Speed Folding Bike Double Disc,CUNG BIKES GS,Rp 1.150.000,Rp 43.700.000,38.0,Rp 2.300.000,2,4.68
